Downloaded from wid.world on 03-03-2023 at 17:45:50
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4419
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4197
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4205
Bulgaria;"sptinc_p90p100_z_BG
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4204
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;87141.334
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;89172.8056
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;90166.8863
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;92448.6173
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;93268.7706
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;93923.7174
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;97025.5037
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;94801.0952
Bulgaria;"anweal_pall_992_i_BG
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;100997.3189
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2013;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2014;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2015;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2016;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2017;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2018;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2019;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2020;
Bulgaria;"anninc_pall_999_i_BG
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2021;
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;19138.98
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;19062.1243
